단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
000040,KR7000040006,KR모터스,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,742,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2209937,500,19760525,96137,48068815500,12.0,,0,,N,N,Y,292,-14,-31,-31,-24.88,20220331.0,713,,N,N,N
000050,KR7000050005,경방,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,4806,500,19560303,27415,13707635000,12.0,,0,,N,N,Y,968,186,164,151,7.98,20220331.0,3481,,N,N,N
000060,KR7000060004,메리츠화재,ST,1.0,0,21,25,N,N,Y,6,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,Y,N,N,31200,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,307615,500,19560702,120625,60312500000,12.0,,0,,N,Y,Y,30924,2970,2972,2152,43.34,20220331.0,37635,,N,N,Y
000070,KR7000070003,삼양홀딩스,ST,2.0,0,21,0,N,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,72600,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,6481,5000,19681227,8564,42821355000,12.0,,0,,N,Y,Y,8223,495,673,512,9.29,20220331.0,6217,,N,N,Y
000075,KR7000071001,삼양홀딩스우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,60000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,106,5000,19920221,304,1520290000,12.0,,1,,N,N,N,0,0,0,0,0.0,,182,,N,N,N
000080,KR7000080002,하이트진로,ST,2.0,0,5,0,Y,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,29600,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,173327,5000,20091019,70133,363168055000,12.0,,0,,N,Y,Y,5837,581,515,371,13.71,20220331.0,20759,,N,N,Y
000087,KR7000082008,하이트진로2우B,ST,0.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,18450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1406,5000,20110926,1130,5650690000,12.0,,2,,N,N,N,0,0,0,0,0.0,,208,,N,N,N
000100,KR7000100008,유한양행,ST,1.0,0,9,0,Y,N,N,A,Y,N,Y,,N,Y,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,57700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,100369,1000,19621101,73231,73231476000,12.0,,0,,N,Y,Y,4109,61,283,161,3.34,20220331.0,42254,,N,N,Y
000105,KR7000101006,유한양행우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,55900,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,382,1000,19950221,1180,1180940000,12.0,,1,,N,N,N,0,0,0,0,0.0,,660,,N,N,N
000120,KR7000120006,CJ대한통운,ST,2.0,0,19,0,N,N,N,9,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,Y,Y,113000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,42909,5000,19560702,22812,114061720000,12.0,,0,,N,Y,Y,28570,757,475,315,3.03,20220331.0,25777,720,N,N,Y
000140,KR7000140004,하이트진로홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,30841,5000,19730919,23206,116033825000,12.0,,0,,N,N,Y,5808,615,499,353,13.23,20220331.0,2668,,N,N,N
000145,KR7000141002,하이트진로홀딩스우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,72,5000,19870929,470,2354050000,12.0,,1,,N,N,N,0,0,0,0,0.0,,68,,N,N,N
000150,KR7000150003,두산,ST,2.0,0,21,0,N,N,Y,2,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,65200,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,46401,5000,19730629,16523,99290605000,12.0,,0,,N,Y,Y,34195,1878,416,148,-2.32,20220331.0,10773,391,N,N,Y
000155,KR7000151001,두산우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,45800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2045,5000,19860731,3996,19982310000,12.0,,1,,N,N,N,0,0,0,0,0.0,,1830,,N,N,N
000157,KR7000152009,두산2우B,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,90800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1329,5000,19991203,893,4465190000,12.0,,2,,N,N,N,0,0,0,0,0.0,,810,,N,N,N
000180,KR7000180000,성창기업지주,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2045,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,317952,500,19760602,69751,36000000000,12.0,,0,,N,N,Y,530,-13,-15,-21,-1.49,20220331.0,1426,,N,N,N
000210,KR7000210005,DL,ST,2.0,0,21,0,N,N,N,1,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,Y,66700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,76025,5000,19760202,20955,128279420000,12.0,,0,,N,Y,Y,8831,323,1420,1083,9.95,20220331.0,13977,321,N,N,Y
000215,KR7000211003,DL우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,38850,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,1207,5000,19890821,1686,10430575000,12.0,,1,,N,N,N,0,0,0,0,0.0,,655,,N,N,N
000220,KR7000220004,유유제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,129999,1000,19751118,17232,17609191000,12.0,,0,,N,N,Y,355,6,-2,-1,-0.95,20220331.0,1180,,N,N,N
000225,KR7000221002,유유제약1우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9460,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20435,1000,19900105,2266,2266930000,12.0,,1,,N,N,N,0,0,0,0,0.0,,214,,N,N,N
000227,KR7000222000,유유제약2우B,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,17500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1008,1000,20000620,325,325560000,12.0,,2,,N,N,N,0,0,0,0,0.0,,56,,N,N,N
000230,KR7000230003,일동홀딩스,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,40000,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,2303275,1000,19750628,11540,11540400000,12.0,,0,,N,N,Y,1681,-156,-1347,-1283,-395.98,20220331.0,4616,,N,N,N
000240,KR7000240002,한국앤컴퍼니,ST,2.0,0,21,0,N,N,N,8,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,11750,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,74041,500,19681227,94935,47467620000,12.0,,0,,N,N,Y,2698,440,473,420,4.49,20220331.0,11154,912,N,N,Y
000270,KR7000270009,기아,ST,1.0,0,15,0,Y,N,N,8,Y,Y,Y,,Y,Y,Y,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,80100,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,920632,5000,19730721,405363,2139316735000,12.0,,0,,N,Y,Y,183572,16065,15180,10326,11.84,20220331.0,324696,BH1,N,N,Y
000300,KR7000300004,대유플러스,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,863,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,172033,500,19750609,120998,60499387000,12.0,,0,,N,N,Y,1193,61,41,35,2.7,20220331.0,1044,,N,N,N
000320,KR7000320002,노루홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,3795,500,19730810,13291,8407575500,12.0,,0,,N,N,Y,2276,51,48,29,-0.16,20220331.0,1448,,N,N,N
000325,KR7000321000,노루홀딩스우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,23950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1554,500,19890121,185,92625000,12.0,,1,,N,N,N,0,0,0,0,0.0,,44,,N,N,N
000370,KR7000370007,한화손해보험,ST,3.0,0,21,25,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,Y,N,N,4710,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,1391218,5000,19750630,116738,583694575000,12.0,,0,,N,N,Y,21734,992,995,725,28.67,20220331.0,5498,913,N,N,N
000390,KR7000390005,삼화페인트,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6910,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,30751,500,19930910,27203,13601734500,12.0,,0,,N,N,Y,1496,23,13,10,1.45,20220331.0,1879,,N,N,N
000400,KR7000400002,롯데손해보험,ST,3.0,0,21,25,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,Y,N,N,1625,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,139559,1000,19710416,310336,310336320000,12.0,,0,,N,N,Y,35446,1294,1565,1199,12.3,20211231.0,5042,,N,N,N
000430,KR7000430009,대원강업,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3055,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,26359,500,19770622,62000,31000000000,12.0,,0,,N,N,Y,2342,31,34,7,-0.73,20220331.0,1894,,N,N,N
000480,KR7000480004,조선내화,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,77300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,543,5000,19780630,4000,20000000000,12.0,,0,,N,N,Y,1974,92,189,150,7.96,20220331.0,3092,,N,N,N
000490,KR7000490003,대동,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11450,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,242198,1000,19750627,23932,23932354000,12.0,,0,,N,N,Y,3568,216,172,126,13.8,20220331.0,2740,,N,N,N
000500,KR7000500009,가온전선,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,22500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,11149,5000,19870608,4160,20801735000,12.0,,0,,N,N,Y,3332,62,48,39,5.72,20220331.0,936,FN2,N,N,N
000520,KR7000520007,삼일제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8450,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,234681,500,19850529,13701,6850822500,12.0,,0,,N,N,Y,459,23,9,3,2.04,20220331.0,1157,,N,N,N
000540,KR7000540005,흥국화재,ST,3.0,0,21,25,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3165,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,203785,5000,19741205,64242,321213225000,12.0,,0,,N,N,Y,45146,771,813,620,8.77,20211231.0,2033,,N,N,N
000545,KR7000541003,흥국화재우,ST,0.0,0,21,25,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,,N,N,N,N,N,7000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1049,5000,19900320,768,3840000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,53,,N,N,N
000547,KR7000542001,흥국화재2우B,ST,0.0,0,21,25,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,21250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,298,5000,19990809,153,768000000,12.0,,2,,N,N,N,0,0,0,0,0.0,,32,,N,N,N
000590,KR7000590000,CS홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,57800,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,1656,5000,19751222,1154,5772410000,12.0,,0,,N,N,Y,443,36,49,41,4.52,20220331.0,667,,N,N,N
000640,KR7000640003,동아쏘시오홀딩스,ST,2.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,108000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,4089,5000,19700210,6348,31744565000,12.0,,0,,N,N,Y,2233,-20,-42,-46,-1.61,20220331.0,6856,,N,N,N
000650,KR7000650002,천일고속,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,62900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,270,5000,19770623,1429,7146100000,12.0,,0,,N,N,Y,293,-98,-1,-6,-1.54,20211231.0,898,,N,N,N
000660,KR7000660001,SK하이닉스,ST,1.0,0,13,0,Y,N,N,5,Y,Y,Y,,Y,Y,N,Y,N,N,N,N,N,0,N,N,,N,N,N,N,Y,101000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,4564780,5000,19961226,728002,3657652050000,12.0,,0,,N,Y,Y,121557,28596,27743,19829,12.61,20220331.0,735282,535,N,N,Y
000670,KR7000670000,영풍,ST,2.0,0,11,0,Y,N,N,3,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,,N,N,N,N,N,508000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,684,5000,19760612,1842,9210200000,12.0,,0,,N,N,Y,10592,502,1015,800,7.37,20220331.0,9357,632,N,N,Y
000680,KR7000680009,LS네트웍스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2800,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,88786,5000,19731115,78803,394015080000,12.0,,0,,N,N,Y,840,5,86,66,4.74,20220331.0,2206,FN2,N,N,N
000700,KR7000700005,유수홀딩스,ST,3.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,Y,N,5950,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,19021,2500,19560303,26041,65104530000,12.0,,0,,N,N,Y,1470,82,121,110,10.47,20220331.0,1549,926,N,N,N
000720,KR7000720003,현대건설,ST,1.0,0,18,0,N,N,N,1,Y,N,Y,,Y,Y,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,Y,38750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,448518,5000,19841222,111355,556778825000,12.0,,0,,N,Y,Y,41453,1715,2333,1831,7.91,20220331.0,43150,BH1,N,N,Y
000725,KR7000721001,현대건설우,ST,0.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,,N,N,N,N,N,68600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3925,5000,19890921,1054,5273465000,12.0,,1,,N,N,N,0,0,0,0,0.0,,723,,N,N,N
000760,KR7000760009,이화산업,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1337,5000,19940429,2800,14000000000,12.0,,0,,N,N,Y,144,5,5,8,1.68,20220331.0,424,,N,N,N
000810,KR7000810002,삼성화재,ST,1.0,0,21,25,N,N,Y,6,Y,Y,Y,,N,Y,N,N,N,N,N,N,N,0,N,N,,N,N,Y,N,Y,199000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,72531,500,19750630,47374,24802418500,12.0,,0,,N,Y,Y,61976,5889,6053,4491,12.55,20220331.0,94275,511,N,N,Y
000815,KR7000811000,삼성화재우,ST,0.0,0,21,25,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,155500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,5280,500,19900410,3192,1671000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,4963,,N,N,N
000850,KR7000850008,화천기공,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,32100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1001,5000,19991118,2200,11000000000,12.0,,0,,N,N,Y,549,16,42,34,4.36,20220331.0,706,,N,N,N
000860,KR7000860007,강남제비스코,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,21600,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,6639,1000,19751112,6500,6500000000,12.0,,0,,N,N,Y,1639,38,59,43,2.14,20220331.0,1404,,N,N,N
000880,KR7000880005,한화,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,24200,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,141014,5000,19760624,74958,374793675000,12.0,,0,,N,Y,Y,131481,4665,4093,2906,3.79,20220331.0,18140,913,N,N,Y
000885,KR7000881003,한화우,ST,0.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,33750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1128,5000,19900122,479,2396470000,12.0,,1,,N,N,N,0,0,0,0,0.0,,161,,N,N,N
00088K,KR700088K015,한화3우B,ST,0.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,13950,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,22455,5000,20161019,22472,112360000000,12.0,,2,,N,N,N,0,0,0,0,0.0,,3134,,N,N,N
000890,KR7000890004,보해양조,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,721,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,553333,500,19880923,139120,69560064500,12.0,,0,,N,N,Y,203,5,3,1,0.52,20220331.0,1003,,N,N,N
000910,KR7000910000,유니온,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5570,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,129548,500,19960703,15611,7805809500,12.0,,0,,N,N,Y,546,6,33,24,4.08,20220331.0,869,,N,N,N
000950,KR7000950006,전방,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,54800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1050,5000,19681021,1680,8400000000,12.0,,0,,N,N,Y,337,44,23,23,6.35,20220331.0,920,,N,N,N
000970,KR7000970004,한국주철관,ST,3.0,0,11,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,N,7930,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,11159,500,19691212,22800,12000000000,12.0,,0,,N,N,Y,1188,40,50,34,4.06,20220331.0,1808,,N,N,N
000990,KR7000990002,DB하이텍,ST,1.0,0,13,0,Y,N,N,5,N,N,Y,,Y,N,N,Y,N,N,N,N,N,0,N,N,,N,N,N,N,N,44000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,925315,5000,19751212,44398,221992940000,12.0,,0,,N,Y,Y,3950,1815,2047,1587,53.99,20220331.0,19535,LB9,N,N,Y
000995,KR7000991000,DB하이텍1우,ST,0.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,84200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,195,5000,20070521,112,561580000,12.0,,1,,N,N,N,0,0,0,0,0.0,,94,,N,N,N
001020,KR7001020007,페이퍼코리아,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,725604,500,19760626,47566,23783405000,12.0,,0,,N,N,Y,1015,60,-27,-34,-29.33,20220331.0,803,,N,N,N
001040,KR7001040005,CJ,ST,2.0,0,21,0,N,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,78100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,26900,5000,19730629,29176,146613695000,12.0,,0,,N,Y,Y,91180,4978,3026,2056,6.5,20220331.0,22787,720,N,N,Y
001045,KR7001041003,CJ우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,47550,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,408,5000,19890818,2260,11301115000,12.0,,1,,N,N,N,0,0,0,0,0.0,,1074,,N,N,N
00104K,KR700104K010,CJ4우(전환),ST,0.0,0,21,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,69900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,6689,5000,20190809,4226,21132560000,12.0,,2,,N,N,N,0,0,0,0,0.0,,2954,,N,N,N
001060,KR7001060003,JW중외제약,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,24950,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,59990,2500,19760614,22178,55445202500,12.0,,0,,N,N,Y,1563,133,107,94,18.95,20220331.0,5533,,N,N,N
001065,KR7001061001,JW중외제약우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,36600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,678,2500,19941021,182,456837500,12.0,,1,,N,N,N,0,0,0,0,0.0,,66,,N,N,N
001067,KR7001062009,JW중외제약2우B,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,72500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,84,2500,19980413,102,257317500,12.0,,2,,N,N,N,0,0,0,0,0.0,,74,,N,N,N
001070,KR7001070002,대한방직,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,49450,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,2318,1000,19731228,5300,5300000000,12.0,,0,,N,N,Y,499,-10,-17,-14,-4.0,20220331.0,2620,,N,N,N
001080,KR7001080001,만호제강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,22400,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,1262,1000,19770618,4150,4150000000,6.0,,0,,N,N,Y,1961,13,15,9,0.37,20210630.0,929,,N,N,N
001120,KR7001120005,LX인터내셔널,ST,2.0,0,16,0,N,N,N,9,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,30050,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,314282,5000,19760130,38760,193800000000,12.0,,0,,N,Y,Y,49181,2457,3016,2231,33.77,20220331.0,11647,282,N,N,Y
001130,KR7001130004,대한제분,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,135500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,2588,5000,19701125,1690,8450000000,12.0,,0,,N,N,Y,3049,64,89,44,1.99,20220331.0,2289,,N,N,N
001140,KR7001140003,국보,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1195,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,367493,500,19891202,79380,39690389500,12.0,,0,,N,N,Y,232,-20,-27,-27,-32.43,20220331.0,948,,N,N,N
001200,KR7001200005,유진투자증권,ST,3.0,0,21,24,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,Y,N,N,N,N,2935,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,256234,5000,19870824,96866,537592090000,12.0,,0,,N,N,Y,5588,164,174,135,5.63,20220331.0,2843,,N,N,N
001210,KR7001210004,금호전기,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1355,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,205185,500,19731115,24346,12173095000,12.0,,0,,N,N,Y,115,-29,-60,-59,-82.44,20220331.0,329,,N,N,N
001230,KR7001230002,동국제강,ST,2.0,0,11,0,Y,N,N,3,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,,N,N,N,N,N,12400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,386195,5000,19880509,95432,589228035000,12.0,,0,,N,Y,Y,21313,2058,3203,2726,38.34,20220331.0,11833,,N,N,Y
001250,KR7001250000,GS글로벌,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3340,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,5859617,2500,19760626,82533,206334410000,12.0,,0,,N,N,Y,12508,238,162,117,14.14,20220331.0,2756,FN4,N,N,N
